id,label,tweet
341,0,"Kat and Andre celebrating bad cooking, bad attitude and strategic scoring. Absolute champs. #hell #MKR"
342,0,"@Palle_Hoffstein @CranBoonitz FreeBSD keeps getting emails about firing me, as well. Y'know, the open source OS i used to contribute to."
343,0,We’re blowing up the sky like the fifth of November
344,0,".@SlutWalkTO @JustLaurenB @Filotto @TheGags29 @bowtie_guy14 @MyLostGadget @LostSailorNY Agreed, sure but what does that have to do w #Page3?"
345,0,"@MisGrace @GBabeuf @RJennromao @DavidJo52951945 @Novorossiyan @gbazov @NewsCoverUp @rougek68 Russia, 157 out of 168 nations on pess freedom."
346,0,My manager just killed a fucking bee in my hair....wtf
347,0,#np Anti-Bully Zone by @charleshamilton.....one of my favorite beats/songs CH has ever done. so fucking deep.
348,0,"Like, we've all got our own shit happening, but we've got to do better."
349,0,#MKR did they even have chickens back in caveman times Pete?
350,0,"take that Kat &amp; Andre, scum of the earth LOL #mkr. I just can't with them... #mykitchenrules."
351,0,"@TherealTaraji Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect"
352,0,@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm Only two verses and we are making progress.
353,0,RT @anildash: A friend's Facebook acct might get shut down because their legal name isn't the name they use/are known by. Anyone at FB know…
354,0,Bad bad food. Plain and simple Kat. #MKR
355,0,Hey Hey! Ho Ho! Union Bullying is Getting Really Old and Has to Stop http://t.co/8FISDJ4
356,0,"@CavusSeyit I have no idea what makes you think that you are clever, because so far every one of your tweets has been moronic."
357,0,"Stinky ass people, then they wonder why I don't come to school"
358,0,Will @Channel7 be offering us a pension... Seems that this season of #MKR2015 is never going to finish.. #MKR
359,0,Wait did I see Pete &amp; Manu flying cattle class on Jetstar? Even I don't sink that low. 😂 #MKR
360,0,@IHatebd I apologize if I wasn't clear. I think that statement is equally racist as the original tweet was sexist.
361,0,vomit. #stopwadhwa2015 http://t.co/78tLSv56cs
362,0,"while everybody went to school, i enjoyed my day in my bed sleeping. #feelingbetter"
363,0,great ball handling skills Will. Lloyd from #mkr could show you how its done
364,0,"RT @Witchsistah: The Entire History of Anti-Racism, from My Birth To Now #TimWiseBookClub"
365,0,RT @wadhwa: I can't believe my Wikipedia page is under attack again. Don't they have policies against all this?
366,0,"@iyad_elbaghdadi You are wrong about that. By definition, if they are really Muslims, they are terrorist."
367,0,Accidentally numbed half my mouth. Dribbling everywhere.
368,0,@AlwaysWrightHoe LMFAOOOOOOOOOOOOOOOOOOOOOOOOOO BRUH STOP!
369,0,"@alwalawalbaraaa @DanieleRaineri LOL.  Making excuses for attacking the Kurds I see. But everything ISIS holds was stolen, including Raqqa."
370,0,Another bloody instant restaurant week?!?! Seriously! They just jumped the shark riding two other sharks powered by shark power #MKR
371,0,Hahahahaha blonde moment! #mkr
372,0,"@obsurfer84 There is no ""interpretation"" to ""I was six years old"". Only Taquiyya Muslims trying to lie about it."
373,0,I liked a @YouTube video http://t.co/gtYIRAo Bullying e Rodeios - #Vlog
374,0,69% of Children Suffer Bullying at School =&gt; http://t.co/dAdyUj9 #bullying #cyberbullying
375,0,"@taliyada @PatyCipriano AI CREDO, olhao bullying  :/  Mano, eu sou um gênio, claro que eu vou pra Corvinal (H) HSUAHSUAHUSHAU AQUELES"
376,0,"pain make your way to me, to me"
377,0,@diesel_frost but since most of the victims are women I guess you can't be arsed to give a shit about them.
378,0,Aussie #mkr judges need to be Aussies I'm sorry ... &amp; ones who know how to comb their hair &amp; look presentable... AUSSIE contestants too pls!
379,0,"RT @uk_expat: ISIS executing 'educated, professional women' http://t.co/6RezldQK9T #Daesh http://t.co/akK6sMvTnm"
380,0,"@morangutan Andrés, ¿porqué tanto bullying a Mario?  Él aporta con ideas y propuestas. Sugiero parar tanta mala onda."
381,0,"Users want transparency in abuse systems, but there's a difficulty in this. It can allow people to game the system."
382,0,Waiting @ thee orthodontist. Just wish it was actually for ME. (.___.)
383,0,"@TGF174 this is both season 2015 and 2016. Next they'll advertise it as ""continuing after the tennis."" #MKR"
384,0,Just wanna go home school gay...
385,0,@JohnCena Don't be a Brahma Bully?
386,0,"RT @jlgimenez85: #mkr Annie- go ahead, punch her in the ovaries!"
387,0,I can't trust a soul.
388,0,"Haaaa, please let Kat/Andre go to sudden death! #MKR"
389,0,"@tpstigers it depends on how you define meaningful. if 3 people listen to you vs 30k, there's a huge difference in voice."
390,0,"Dumb idea to put armed guards in schools. That would be the dumbest job on the planet. So boring, waiting to kill some crazy gunman. #dumb"
391,0,Bout to get my keys made
392,0,Can I holla at you??? Lol
393,0,@bradybaggett @LUVSHINECAFE Does talking to a few tell me how many want to kill apostates or implement Sharia?
394,0,"RT @JakeM_1998: RT BillSpindle: It's all about power at the top, but for fighters on the ground #Tikrit is religious war on both sides …"
395,0,No u. http://t.co/zOr0eWahSS
396,0,@RaikonL ok yeah i am.
397,0,Where are they camping? Wasn't paying attention #mkr
398,0,We only got a few more weeks until school ends praise god
399,0,"@Zoebeastt Wow that undocumented, confirmation bias-stinking comment sure convinces no one!"
400,0,I wish he will back............ hahahaha-_-
401,0,I'm thinking there is another round of instants coming  #mkr
402,0,@chrylis @ClarkHat I've met plenty of people educated by private schools who still fail at basic grammar. ;)
403,0,Lots of ppl willing to give u that 'punch' you're missing Colin
404,0,RT @HizmetMovement: 'Those committed to #democracy do not bow before #Erdogan' http://t.co/D1GXQR5AWs #YolsuzlukVeRüşvetYılı2014 #Turkey h…
405,0,@MrMadeULook True &amp; she was still suffering from the backlash of that damn car accident. Her promo has been great this time around tho
406,0,Whatsapp ?
407,0,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8"
408,0,RT @beadsland: What find truly astounding is number of thought pieces that fail recognize how offensive the segment was even without the tw…
409,0,@BRiTT_BRiT90 lmao guh these hoes dne told on me ion care fr fr.
410,0,Give me all the things I need that money cant buy
411,0,It's been several years since I've contributed code. This was due to a conflict with an employer. I *asked* for my commit bit to be retired.
412,0,"Wadhwa had other women write a book about being a woman in tech, then he published it with his own name on the title. #stopwadhwa2015"
413,0,@JWYoder ouch.
414,0,@gavinatkinson @karinjiri @devinteske i miss sysinstall. :(
415,0,"@DianH4 The slave girl has no right at all, liar. The owner could kill here and there would be no punishment."
416,0,"[Jonghyun]: Who is that, bring him/her over~! #JjongUFOReplies"
417,0,I do like Ash and Camilla the have screen presence #mkr
418,0,No president has ever won without winning Ohio.
419,0,@DannyVelasco @philippenis Just like the moon landing...
420,0,@mykitchenrules time! THE TEXAN IS BACK BABY! #mykitchenrules #mkr
421,0,RT @JamesMakienko: @omeisy @yemenrightsmon People in #Yemen see through #Russia supporting #houthis - already making fun of #putin https://…
422,0,"@travel_abstract @hotelsdotcom happy to help, of course. email me at elliottc@gmail.com with details."
423,0,It's not sauerkraut lol!! #mkr
424,0,"Lance Armstrong Award for Sportsmanship 2015 goes to... Trevor Chappell opens envelope, announces winner is Kat! #MKR http://t.co/LHsphaw1cy"
425,0,¿Mayor acceso a la tecnología incrementa el acoso escolar o #bullying? ¿Por qué? http://t.co/Rib8BKk
426,0,"Drama, drama, and more drama"
427,0,RT @halletecco: Feminists don't need to be female. Do not #stopWadhwa2015. Instead let's encourage more men to speak up. @wadhwa @jason
428,0,@Abu_Rumaisa @hijra2IS I saw the Kobane clip.  It was 100% Daesh lies. http://t.co/nlZsw1TzsR
429,0,Twitter on school computers...
430,0,"RT @_CHYnese__: Miserable Martha's , Pathetic Patty's &amp; Bullshit Becky'sðððððð¤·ð½ââï¸ https://t.co/eB9QH9DyD7"
431,0,can u lend me your heart ?
432,0,@comattwow @sweharris i have no idea what that is?!   a spam bot??? what is your malfunction?
433,0,"@pazferanda por q me haces bulling, viste q me pone sensible el estar soltero :B"
434,0,Vibrating with excitement. Every day brings us closer to being able to make the announcement.
435,0,@sailorhg @iroc oh my gosh. This is awesome.
436,0,@qmarq @ChrisWarcraft im sitting at dinner and I'm like Chris... Chris... Chris Warcraft
437,0,I now officially hate Kat and Andre I hope karma bites them hard. #mkr
438,0,"Went to school late, got sent home early. Possibly wont be able to attend tomorrow. #spiderbite2"
439,0,RT @PSogeco: Little short and to the point ISLAM Lesson's for us which are ignorant http://t.co/m4Jcka5iR0 http://t.co/GANRH4K87a via @PSog…
440,0,RT @shanley: literally after months of attacks there has not been one single criticism or response leveled of my actual work. so you know.
441,0,"Yeah Kat I wouldn't laugh so hard you are about to be brought back down to earth, now who's laughing #mkr"
442,0,@ZiOrim @_Median_ @RushetteNY @Banko40 I doubt that you have ever been in a street fire fight. It's easy being an armchair hero.
443,0,"http://t.co/F7w7deJ venham, aceito bullying tbm"
444,0,"RT @mishbucsai: If I hear ""hot"" ""pretty"" ""sassy"" ""like us"" one more time.. I will deconstruct.. #MKR #killerblondes"
445,0,Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK
446,0,Mad A'f
447,0,@IAmMatticus @twitter will send an email tomorrow morning ;)
448,0,@thatarabianguy Islam is racist. http://t.co/vxkGGzKe8D
449,0,"Akhir2 ini disekolah jadi serba salah, di bully mulu sama @Ady_Oho, Anthony & Budi (ʃ˘̩̩̩~˘̩̩̩ƪ)‎​"
450,0,@Diesal3426 Lovie is like that kid in school that does just enough to get by. In Lovie's case just enough to not get fired. #firelovie
451,0,@shaner38 Avs REALLY needed the D man too...but they made right pick.
452,0,Started watching Port v Magpies but turned it off. I hate to see bullying in the workplace
453,0,Tongs for the memories campers #MKR
454,0,@GBabeuf @MisGrace @RJennromao @DavidJo52951945 @Novorossiyan @gbazov @NewsCoverUp @rougek68 I see your logic is as screwed as your morals.
455,0,RT @Quinnae_Moon: The distorting effects of the internet make it even worse; relatively minor figures online get scrutiny normally reserved…
456,0,"You've got big hearts! Colin, I believe what you're meant to say was that they have enlarged, clogged hearts! #MKR"
457,0,WHAT THE SHIT http://t.co/ja2UbCspO3
458,0,"RT @EzidiPress: #Ezidi fighter and his daughter on Mt #Shingal | We fight for what we love, while our enemies fight because they hate http:…"
459,0,"@DeShilianGuey lo digo por muchas cosas que leo, es una pena en verdad. Nuestros hijos crecerán rodeados de bullying por pensar diferente"
460,0,"Nevermind, Kat and Andre have no hope against the other teams now. #mkr"
461,0,Ok I officially dislike Kat the most #mkr
462,0,"&amp; make this our little secret Emotional roller coaster, the pain is almost over the Monkey is off my shoulder"
463,0,Or a real #bully in life
464,0,"@EdWardMDBlog @haaretzcom Again, are the Daesh Libya? Executing Egyptians is suppose to make Egyptians do what?"
465,0,@AMohedin 4:34 is in the Quran not the Hadith. And you don't explain why 5 translators would use strike.
466,0,@wanyinglah hehehee trying to! But now very tempted!!!
467,0,@kylieminogue @muse
468,0,Seriously stoked the girls got through they are pretty and can cook....they are promo models and sassy  #MKR
469,0,@RudhoeEnglish Living under ground like rats is very appropriate for the Daesh.
470,0,If you tell me to get one of those weird hexa things i will never talk to you again.
471,0,Kat &amp; Andre are terrible sports #mkr #mkr2015
472,0,"@LucasProsty não toh ameaçando mas é um fato.. tah rolando bullying na sala e eu vou na direção contar, fazendo minha parte, outro fato q +"
473,0,#TwitterFamousWhoFollowMe @ItsAkmal &amp; he's my classmate too :) haha !
474,0,Going to Antonios after this lunch
475,0,RT @Kotaku: How Blizzard is taking aim at toxic players in Heroes of the Storm: http://t.co/Ukt4trogVl http://t.co/mrMRW6TcwX
476,0,@_Free_Boosie_ lol did you have to look on facebook?
477,0,Going to have a whale of a time with this trend.. #ReasonsIFailAtBeingAGirl
478,0,Kat and Andre are absolute dickheads! #mkr
479,0,@W_DiamondRacing What have you bought Tom ?
480,0,What a relief! They're lucky they realised their mistake! #MKR
481,0,no problem @pink_supernova we need more people like casey to end bullying.
482,0,@AdnanSadiq01 @sibeledmonds And there would have been no Iraq elections.  Real shame.
483,0,Unions bullying heads to shut schools for public sector strikes - Telegraph.co.uk http://t.co/UBYFU1n
484,0,@Katrin_Salmani Lies. http://t.co/Qax81lnvg0
485,0,"@trishesdishes Go back to the top of this thread and read again, then."
486,0,"So small national service I go do wey I dey go thru hell, ahhhh wey screening too am tired koraa"
487,0,@omarboulakjar Thanks for the RTS!
488,0,Can't quite shake the feeling that #MKR is a tiny bit rigged. Since when do bullies add more value to a show? #teamlynnandtony
